Día,Zn,Fe,Cu,Pb,Ins.,Flujo de aire al Tostador,Humedad conc,Conc. humedo alimentado (ton/hr),Agua alim. al Tostador (Lts/hr),Oxigeno consumido (m3),Concentrado Tostado,Temp. Garganta,Prom. Cama Tostador,Presion caja de viento,Produccion de calcina,%S/S,Temp. Amb. Prom *,Días Tostador,,
18/08/2023,50.57,7.99,1.60,1.53,3.18,50455.39,7.15,28.91,0.00,25289.97,628.00,899.03,888.75,2444.28,567.74,0.48,12.26,1.00,,
19/08/2023,51.53,8.30,1.61,1.11,3.68,50402.68,7.35,28.87,41.67,25056.50,625.00,894.38,893.63,2445.02,565.10,0.48,10.65,1.00,,
20/08/2023,51.30,8.93,1.46,1.12,3.38,50470.34,7.23,28.82,166.67,25287.06,625.00,892.30,904.47,2505.78,565.12,0.48,20.15,1.00,,
21/08/2023,51.35,9.08,1.57,1.14,3.50,50485.87,7.39,28.88,375.00,24787.04,626.00,910.61,901.61,2543.24,565.05,0.34,22.00,1.00,,
22/08/2023,47.92,10.14,1.60,1.18,2.10,48979.60,7.17,28.10,291.67,20798.64,609.00,911.44,902.76,2532.20,551.09,0.34,15.86,1.00,,
23/08/2023,49.22,10.40,1.64,1.14,3.68,50723.45,7.15,28.83,583.33,23751.58,626.00,903.74,898.90,2630.48,565.55,0.42,12.66,1.00,,
24/08/2023,47.46,9.69,1.65,1.05,4.30,50554.78,7.20,28.84,875.00,25074.00,625.00,903.45,899.65,2622.92,565.67,0.42,16.06,1.00,,
25/08/2023,48.41,9.63,1.86,1.00,3.68,50902.86,7.11,28.89,625.00,24287.25,628.00,912.13,904.79,2699.84,567.04,0.48,17.48,1.00,,
26/08/2023,0.00,0.00,0.00,0.00,0.00,50426.55,7.16,28.57,338.98,23363.98,610.00,912.60,895.40,2706.67,551.78,0.42,18.64,0.98,,
27/08/2023,49.99,9.58,1.63,1.16,3.26,50918.85,6.86,28.85,458.33,23759.76,627.00,920.55,896.96,2666.43,567.74,0.45,19.66,1.00,,
28/08/2023,49.45,9.34,1.59,1.18,3.62,50298.90,7.50,27.94,0.00,9937.68,288.00,866.42,871.78,1972.05,268.42,0.38,10.27,0.49,,
29/08/2023,49.72,8.83,1.42,1.24,3.36,49736.08,7.43,28.61,375.00,20099.55,619.00,924.73,899.03,2207.08,559.70,0.64,23.91,1.00,,
30/08/2023,51.73,8.25,1.66,1.11,3.58,50513.32,6.71,28.79,0.00,23652.04,629.00,917.93,889.15,2141.39,568.09,0.51,16.89,1.00,,
31/08/2023,49.15,8.57,1.60,1.25,3.90,50797.43,6.68,28.73,500.00,24244.88,627.00,909.79,889.88,2191.28,566.79,0.64,15.97,1.00,,
01/09/2023,49.62,8.46,1.61,1.17,2.98,48542.74,6.90,27.67,458.33,20948.69,603.00,892.83,889.22,2198.61,544.67,0.32,17.73,1.00,,
02/09/2023,40.61,8.32,1.50,1.18,4.22,45124.61,7.34,26.97,791.67,12485.41,583.00,871.33,903.97,2036.66,528.07,0.38,22.10,1.00,,
03/09/2023,51.13,7.52,1.76,0.85,3.92,45923.40,6.81,26.99,292.68,12107.92,585.00,870.95,905.98,2144.75,529.83,0.96,22.02,1.00,,
04/09/2023,50.41,9.27,1.43,1.16,3.64,47035.24,7.16,27.53,41.67,15117.77,597.00,876.57,897.65,2302.49,540.76,0.58,17.55,1.00,,
05/09/2023,47.95,9.48,1.39,1.20,3.70,49690.73,6.42,28.68,0.00,21104.52,627.00,890.30,881.64,2338.68,567.66,0.96,16.61,1.00,,
06/09/2023,49.56,8.85,1.46,1.08,3.56,49874.44,7.33,28.91,0.00,24000.14,626.00,887.59,868.45,2267.18,566.78,0.35,9.72,1.00,,
07/09/2023,50.20,9.12,1.37,1.13,3.40,42398.93,9.95,29.72,0.00,5696.90,145.00,833.93,0.00,1705.96,127.60,0.29,0.71,0.23,,
08/09/2023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,-0.03,0.00,,
09/09/2023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,-0.03,0.00,,
10/09/2023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,-0.03,0.00,,
11/09/2023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,-0.04,0.00,,
12/09/2023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,-0.04,0.00,,
13/09/2023,0.00,0.00,0.00,0.00,0.00,0.00,6.27,25.35,0.00,0.00,156.00,779.95,917.51,1808.70,137.28,0.48,10.19,0.27,,
14/09/2023,50.10,9.80,1.44,1.24,3.58,47962.17,6.79,28.32,335.20,20613.67,629.00,838.72,899.38,1798.18,553.52,0.48,28.94,0.99,,
15/09/2023,50.15,9.87,1.36,1.02,3.64,49960.28,6.49,29.20,208.33,23633.18,638.00,844.46,883.95,1846.78,577.34,0.38,19.27,1.00,,
16/09/2023,0.00,0.00,0.00,0.00,0.00,49998.01,6.62,29.36,0.00,24147.33,641.00,857.32,891.88,1922.28,579.98,0.32,21.08,1.00,,
17/09/2023,0.00,0.00,0.00,0.00,0.00,49997.05,6.73,29.36,0.00,24990.64,640.00,870.09,894.06,1927.15,578.47,0.51,23.60,1.00,,
18/09/2023,50.17,10.22,1.27,0.86,4.50,47858.91,6.79,29.20,0.00,14934.64,394.00,830.00,874.41,1745.13,362.79,0.32,12.70,0.62,,
19/09/2023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.04,0.00,,
20/09/2023,0.00,0.00,0.00,0.00,0.00,39388.13,6.70,27.20,0.00,18.41,166.00,871.71,920.88,1915.63,146.08,0.61,10.02,0.27,,
21/09/2023,49.13,10.82,1.27,0.87,3.60,49770.99,6.87,29.16,0.00,26570.63,650.00,907.07,896.53,1935.39,572.00,0.61,29.55,1.00,,
22/09/2023,51.33,10.08,1.24,0.81,3.74,49994.53,8.22,29.37,0.00,24479.63,629.00,898.60,893.09,1947.45,569.59,0.38,24.34,1.00,,
23/09/2023,52.34,9.54,1.27,0.96,3.82,50019.47,7.89,29.36,0.00,23626.81,626.00,922.60,894.39,1961.62,566.95,0.73,24.31,1.00,,
24/09/2023,52.11,9.01,1.28,0.97,4.30,50046.29,7.31,29.34,0.00,23559.93,630.00,932.88,900.23,1956.68,569.21,0.26,24.47,1.00,,
25/09/2023,52.66,8.57,1.27,0.98,3.40,49248.53,7.28,29.32,0.00,22044.81,619.00,941.13,903.17,1925.91,559.63,0.24,26.93,0.98,,
26/09/2023,51.33,8.55,1.23,0.96,3.26,50039.62,7.48,29.53,41.67,23626.64,633.00,954.42,906.24,1959.35,571.95,0.48,28.85,1.00,,
27/09/2023,54.92,8.48,1.23,0.91,3.86,50038.16,6.95,29.57,0.00,22893.12,638.00,960.62,902.17,1945.83,576.35,0.45,26.94,1.00,,
28/09/2023,53.12,8.66,1.39,1.03,4.10,50073.19,7.60,29.57,0.00,24024.58,641.00,963.28,900.61,1938.87,570.78,0.42,25.45,1.00,,
29/09/2023,51.64,9.01,1.16,1.07,3.44,50081.81,7.20,29.57,41.67,23505.28,636.00,960.48,906.06,1936.66,574.59,0.37,26.16,1.00,,
30/09/2023,51.93,8.55,1.27,0.88,3.46,50054.61,7.09,29.57,0.00,24019.31,627.00,961.35,899.47,1930.31,566.67,0.38,26.12,1.00,,
01/10/2023,49.10,9.08,1.28,0.81,4.02,49978.72,7.26,29.49,0.00,22067.18,633.00,959.65,899.01,1911.72,572.47,0.32,26.56,1.00,,
02/10/2023,50.00,8.98,1.22,0.82,3.44,50021.68,7.82,29.53,0.00,22550.04,630.00,960.45,900.17,1892.05,569.83,0.38,25.81,1.00,,
03/10/2023,45.81,10.04,0.97,1.42,3.08,50036.28,8.00,29.47,0.00,23201.01,628.00,956.60,898.61,1880.55,568.07,0.42,20.95,1.00,,
04/10/2023,50.04,8.39,1.17,0.96,3.40,50039.51,7.53,29.49,0.00,23739.06,632.00,957.53,899.22,1888.59,571.59,0.38,22.19,1.00,,
05/10/2023,51.29,8.84,1.14,0.79,3.32,50050.42,7.73,29.56,41.67,22988.81,631.00,961.07,901.14,1897.00,571.21,0.42,25.20,1.00,,
06/10/2023,51.96,8.80,1.13,0.80,3.20,50034.73,7.53,29.57,0.00,24250.63,633.00,952.93,893.19,1912.05,572.52,0.42,23.64,1.00,,
07/10/2023,49.53,8.75,1.15,0.77,3.80,50004.14,7.37,29.57,0.00,23165.87,634.00,953.92,899.31,1904.16,573.40,0.51,33.08,1.00,,
08/10/2023,48.78,8.39,1.18,0.47,3.76,50040.40,7.32,29.57,0.00,23259.74,635.00,950.35,901.25,1890.40,574.28,0.42,34.72,1.00,,
09/10/2023,51.60,9.10,1.16,1.04,3.80,50047.51,7.49,29.52,0.00,23670.05,632.00,951.24,903.35,1876.80,571.64,0.46,29.79,1.00,,
10/10/2023,50.78,9.28,1.14,1.46,3.40,50070.76,7.45,29.50,0.00,23928.87,632.00,959.60,899.43,1875.25,571.64,0.32,26.06,1.00,,
11/10/2023,51.64,9.13,1.21,1.30,3.56,49756.89,8.33,29.42,0.00,22618.99,624.00,962.34,900.47,1864.71,564.64,0.61,26.98,1.00,,
12/10/2023,49.61,9.05,1.44,1.31,3.27,47894.55,7.59,28.56,83.33,13542.28,610.00,965.73,904.17,1828.38,552.32,0.48,25.34,1.00,,
13/10/2023,49.86,9.31,1.16,1.34,4.12,48187.18,7.98,28.63,250.00,26760.72,605.00,947.10,899.54,1833.41,547.92,0.32,19.36,1.00,,
14/10/2023,52.03,9.79,1.10,1.41,3.58,50046.87,6.96,29.54,41.67,13251.21,642.00,960.97,900.27,1897.13,570.96,0.52,23.29,1.00,,
15/10/2023,50.71,9.37,1.32,1.17,3.78,50045.34,7.96,29.54,0.00,31831.70,635.00,955.05,898.82,1912.34,564.80,0.96,25.89,1.00,,
16/10/2023,51.25,9.02,1.28,1.12,3.98,50045.17,7.48,29.33,0.00,26342.82,624.00,942.95,895.19,1924.02,564.64,0.64,31.87,1.00,,
17/10/2023,50.77,9.03,1.30,1.12,3.48,50067.92,7.65,29.13,0.00,21576.11,619.00,935.00,899.87,1930.87,560.24,0.51,34.88,1.00,,
18/10/2023,52.06,8.29,1.41,1.01,3.88,50124.51,7.38,29.05,250.00,25009.86,618.00,937.35,903.96,1938.77,559.68,0.48,33.36,1.00,,
19/10/2023,53.11,8.73,1.37,1.07,3.80,48812.24,7.55,28.65,41.67,22500.31,617.00,931.76,904.55,1945.25,549.76,0.42,28.89,1.00,,
20/10/2023,52.88,8.86,1.32,1.17,3.96,48716.64,6.87,28.56,208.33,19608.45,611.00,921.39,900.55,1957.36,553.52,0.45,27.32,1.00,,
21/10/2023,51.69,8.59,1.37,1.13,3.48,50131.81,7.06,29.09,0.00,23667.96,622.00,920.47,902.56,2011.80,563.20,0.42,31.05,1.00,,
22/10/2023,51.96,8.59,1.45,1.15,3.82,48573.75,7.87,28.51,250.00,20811.01,603.00,911.85,907.06,1984.52,546.48,0.26,17.38,1.00,,
23/10/2023,50.82,9.08,1.40,1.07,3.50,48682.90,7.81,28.60,250.00,20388.27,615.00,907.32,904.95,2005.72,547.20,0.38,17.72,1.00,,
24/10/2023,53.49,8.82,1.28,1.16,3.26,47873.20,7.70,28.52,127.03,20513.54,594.00,896.57,912.99,2004.97,538.61,0.29,18.24,0.98,,
25/10/2023,51.84,8.66,1.22,1.17,3.92,49875.87,7.60,28.92,0.00,22867.75,614.00,903.21,907.76,2093.44,556.21,0.29,17.07,1.00,,
26/10/2023,53.40,8.98,1.34,1.12,4.28,50095.22,8.18,29.05,0.00,24493.11,626.00,903.83,906.25,2099.01,557.78,0.32,15.41,1.00,,
27/10/2023,51.75,8.86,1.27,1.06,3.76,50259.18,7.68,28.96,0.00,23725.72,618.00,906.95,905.75,2080.61,559.73,0.35,19.84,1.00,,
28/10/2023,51.49,8.58,1.20,1.00,2.82,50297.49,7.30,28.92,41.67,26203.39,621.00,910.13,910.58,2088.17,561.37,0.48,19.28,1.00,,
29/10/2023,50.51,8.80,1.27,0.93,3.84,50332.13,8.39,28.89,41.67,30190.20,612.00,900.06,912.64,2107.64,554.45,0.32,20.87,1.00,,
30/10/2023,53.57,8.20,1.11,0.85,3.58,50271.29,8.36,28.90,41.67,22210.12,612.00,893.93,913.43,2079.58,554.45,0.48,26.06,1.00,,
31/10/2023,53.85,8.31,1.13,1.04,3.14,47055.11,8.29,28.92,137.93,20954.72,588.00,879.03,888.22,1964.16,533.33,0.64,23.25,0.91,,
01/11/2023,0.00,0.00,0.00,0.00,0.00,49307.74,8.00,27.76,0.00,6115.48,254.00,845.94,888.27,2083.45,229.37,0.48,12.82,0.43,,
02/11/2023,50.25,8.32,1.12,0.95,3.20,50299.47,8.44,28.80,0.00,23803.45,612.00,890.05,912.85,2045.22,552.07,0.46,28.70,1.00,,
03/11/2023,50.14,8.32,1.17,0.93,3.38,50369.91,8.41,28.80,125.00,22754.63,612.00,896.44,913.13,2047.41,552.07,0.32,29.94,1.00,,
04/11/2023,51.17,8.27,1.08,0.91,3.76,50420.50,7.96,28.82,125.00,22921.33,623.00,898.38,913.89,2026.68,561.75,0.48,31.32,1.00,,
05/11/2023,51.95,8.28,1.11,0.95,3.36,50392.37,7.81,28.82,250.00,22930.42,625.00,896.30,913.31,2037.47,562.51,0.64,33.44,1.00,,
06/11/2023,50.79,8.60,1.15,1.10,4.16,50443.90,7.98,28.81,416.67,21739.41,622.00,892.84,915.72,2069.31,560.87,0.51,31.99,1.00,,
07/11/2023,50.70,8.38,1.17,0.97,3.16,50449.47,7.53,28.75,333.56,25444.84,624.00,893.28,914.93,2081.25,562.63,0.32,28.45,1.00,,
08/11/2023,53.94,8.60,1.19,1.03,3.18,50470.73,7.89,28.79,500.00,24315.68,622.00,893.93,915.67,2106.38,560.87,0.35,28.77,1.00,,
09/11/2023,52.86,8.36,1.17,0.98,3.92,50133.49,8.03,28.65,375.00,22936.87,618.00,896.96,914.88,2084.73,557.35,0.32,18.74,1.00,,
10/11/2023,51.21,8.66,1.12,1.00,3.00,50371.81,8.39,28.79,250.00,24169.25,619.00,891.85,913.00,2164.60,558.23,0.48,17.09,1.00,,
11/11/2023,52.77,8.55,1.20,1.03,3.78,50006.60,8.20,28.61,458.33,21905.77,624.00,886.36,912.14,2145.37,555.12,0.35,19.81,1.00,,
12/11/2023,51.02,8.37,1.19,0.99,3.98,50403.64,8.28,28.79,333.33,23442.67,627.00,877.49,914.83,2195.90,557.76,0.48,19.56,1.00,,
13/11/2023,54.82,9.07,1.28,0.91,3.96,50387.48,8.93,28.81,541.67,25033.17,616.00,876.44,914.90,2179.44,555.59,0.48,18.46,1.00,,
14/11/2023,50.58,8.46,1.36,0.92,3.22,50504.86,8.78,28.77,791.67,23820.70,616.00,874.42,915.31,2211.89,555.59,0.26,20.31,1.00,,
15/11/2023,50.94,9.66,1.33,0.97,3.56,50047.12,8.51,28.70,541.67,20539.14,616.00,882.60,916.79,2208.62,555.59,0.42,22.38,1.00,,
16/11/2023,52.71,9.70,1.34,1.00,4.12,50187.62,8.53,28.71,583.33,24731.45,621.00,886.28,915.68,2231.86,559.99,0.32,23.16,1.00,,
17/11/2023,49.34,9.64,1.23,0.95,3.52,46278.82,8.14,28.70,393.70,12187.03,324.00,868.07,871.15,1861.99,298.63,0.32,13.60,0.53,,
18/11/2023,48.71,9.51,1.22,1.13,3.60,0.00,8.00,27.24,0.00,1709.57,108.00,787.42,843.17,1492.79,108.55,0.48,7.40,0.19,,
19/11/2023,0.00,0.00,0.00,0.00,0.00,49534.09,7.76,28.64,334.73,21022.12,622.00,855.52,913.24,2115.44,560.87,0.42,28.77,1.00,,
20/11/2023,53.29,8.24,0.94,0.87,2.98,50249.18,7.94,28.83,208.33,16169.17,628.00,887.81,914.61,2129.99,566.15,0.49,25.93,1.00,,
21/11/2023,52.62,11.48,1.34,1.22,3.46,50241.01,8.31,28.86,250.00,31785.75,625.00,897.87,912.07,2129.83,564.25,0.48,26.60,1.00,,
22/11/2023,49.38,11.49,1.27,1.01,4.24,49937.28,8.37,28.75,41.67,21584.15,631.00,902.48,909.33,1939.27,561.28,0.00,27.04,1.00,,
23/11/2023,52.99,10.74,1.22,0.99,4.06,50190.04,8.34,28.76,125.00,23417.01,631.00,893.80,914.89,2160.45,561.98,0.72,25.18,1.00,,
24/11/2023,46.26,9.94,1.30,1.23,5.18,50421.37,8.39,28.63,791.67,26059.85,628.00,880.42,913.88,2194.51,558.64,0.00,27.46,1.00,,
25/11/2023,49.91,10.32,1.39,1.42,3.80,50090.48,8.77,28.58,875.00,25094.62,624.00,893.32,913.61,2181.21,555.12,0.32,24.02,1.00,,
26/11/2023,48.28,10.50,1.34,1.36,3.36,50350.34,8.37,28.67,375.00,20643.75,629.00,884.53,913.61,2229.56,559.52,0.42,25.61,1.00,,
27/11/2023,47.66,10.48,1.39,1.45,3.34,50340.15,8.53,28.67,291.67,23553.08,628.00,886.84,912.86,2254.98,559.07,0.42,23.43,1.00,,
28/11/2023,53.11,10.64,1.44,1.41,4.14,50568.87,8.69,28.77,125.00,25038.97,624.00,886.50,911.30,2301.25,555.12,0.38,24.13,1.00,,
29/11/2023,48.27,10.63,1.35,1.47,3.84,50694.27,7.93,28.82,83.33,22394.83,630.00,893.12,912.31,2294.78,560.82,0.45,21.70,1.00,,
30/11/2023,49.83,10.62,1.23,1.49,2.96,50483.44,8.48,28.80,458.33,27184.63,626.00,890.73,912.97,2350.21,556.88,0.45,24.53,1.00,,
01/12/2023,49.22,10.53,1.28,1.51,0.00,50951.02,8.17,28.84,416.67,24047.40,629.00,900.69,912.02,2403.35,559.52,0.48,28.77,1.00,,
02/12/2023,48.22,11.05,1.30,1.63,4.30,51352.76,8.22,28.85,83.33,21119.92,629.00,902.56,913.19,2486.39,559.52,0.38,25.00,1.00,,
03/12/2023,49.92,10.88,1.25,1.57,4.58,51287.00,8.16,28.87,583.33,25423.66,630.00,904.24,910.18,2457.03,560.40,0.29,22.37,1.00,,
04/12/2023,50.43,10.90,1.31,1.61,4.30,51231.97,8.52,28.86,375.00,25626.72,627.00,899.80,910.74,2495.42,557.58,0.48,23.32,1.00,,
05/12/2023,49.00,11.28,1.34,1.55,4.54,51428.97,8.35,28.83,666.67,20932.07,628.00,901.20,906.63,2525.63,558.68,0.42,23.86,1.00,,
06/12/2023,49.64,10.82,1.36,1.65,3.72,51318.72,7.60,28.76,1208.33,20986.27,631.00,892.54,897.98,2474.66,561.92,0.58,23.17,1.00,,
07/12/2023,49.68,11.16,1.38,1.72,3.82,51376.88,7.58,28.75,1333.33,25885.11,631.00,897.81,896.01,2530.41,561.38,0.83,24.36,1.00,,
08/12/2023,47.40,10.06,1.31,1.62,4.18,51333.25,7.53,28.57,1250.00,29157.52,628.00,891.37,893.67,2568.04,558.48,0.19,24.24,1.00,,
09/12/2023,45.88,10.30,1.31,1.74,3.44,51456.15,7.35,28.44,1000.00,23777.06,632.00,894.40,887.43,2546.06,556.16,0.58,23.74,1.00,,
10/12/2023,46.47,9.91,1.21,1.72,3.90,51483.06,7.86,28.40,916.67,19610.15,621.00,885.42,891.80,2578.09,552.48,0.96,25.26,1.00,,
11/12/2023,57.20,6.49,1.54,0.77,2.84,50899.31,8.08,28.07,583.33,26910.46,613.00,880.56,892.20,2576.06,545.44,0.51,11.69,1.00,,
12/12/2023,53.86,7.61,1.01,0.67,4.34,50479.57,7.90,28.10,708.33,23335.69,615.00,883.23,887.32,2525.05,547.20,0.80,11.24,1.00,,
13/12/2023,48.78,9.74,1.22,1.46,4.40,50538.54,7.80,28.12,666.67,26384.48,616.00,887.03,894.22,2554.01,548.08,0.26,10.17,1.00,,
14/12/2023,53.62,10.86,1.33,1.66,3.86,50421.81,7.94,27.75,583.33,23484.38,606.00,887.41,893.15,2531.10,539.78,0.48,20.77,1.00,,
15/12/2023,48.04,9.59,1.18,1.38,4.36,50338.11,7.96,27.77,583.33,31198.17,606.00,884.99,888.20,2520.11,539.98,0.64,24.60,1.00,,
16/12/2023,47.97,9.71,1.13,1.38,3.30,50460.45,8.81,27.91,1083.33,25813.98,603.00,890.56,889.93,2486.61,537.56,0.42,22.94,1.00,,
17/12/2023,49.81,9.51,1.06,1.33,4.40,50455.50,8.45,28.01,916.67,25438.81,609.00,890.64,895.55,2464.45,542.12,0.35,24.08,1.00,,
18/12/2023,49.74,9.26,1.07,1.36,3.12,49810.43,8.45,28.14,928.92,22674.23,603.00,885.56,900.25,2536.79,537.08,0.48,25.49,0.99,,
19/12/2023,50.35,9.77,1.10,1.34,3.76,50358.21,8.73,28.19,1333.33,24597.20,611.00,881.96,897.34,2560.79,543.78,0.21,22.41,1.00,,
20/12/2023,50.11,9.71,1.11,1.35,3.10,50314.27,8.44,28.23,1791.67,25554.76,612.00,879.84,899.48,2541.86,546.16,0.58,22.00,1.00,,
21/12/2023,47.74,10.31,1.17,1.21,2.82,50321.21,8.38,28.33,1878.91,24180.04,615.00,878.41,898.87,2528.36,547.20,0.00,25.01,1.00,,
22/12/2023,47.21,9.87,1.16,1.10,4.02,50465.73,8.49,28.29,2041.67,26652.86,609.00,880.38,902.16,2556.03,542.28,0.26,24.93,1.00,,
23/12/2023,49.76,10.71,1.22,1.08,3.36,50436.53,8.45,28.36,2045.93,24286.59,609.00,879.83,896.37,2543.13,541.96,0.26,25.42,1.00,,
24/12/2023,50.10,10.11,1.23,1.04,3.68,50215.79,8.27,28.28,2333.33,28400.10,610.00,876.16,901.43,2531.97,543.32,0.51,26.88,1.00,,
25/12/2023,48.86,10.63,1.30,1.05,3.52,50127.23,8.26,28.27,1958.33,23984.54,609.00,881.03,900.81,2524.40,542.92,0.32,27.46,1.00,,
26/12/2023,49.71,10.71,1.24,1.05,3.32,50196.76,8.15,28.39,1795.41,22905.89,612.00,887.24,896.30,2510.14,544.72,0.00,30.27,1.00,,
27/12/2023,50.01,10.22,1.26,1.03,3.18,50513.22,8.09,28.50,1625.00,24668.56,617.00,891.45,897.67,2518.39,548.38,0.48,34.65,1.00,,
28/12/2023,53.74,11.23,1.37,1.07,3.48,50315.49,8.02,28.40,1752.43,25088.07,613.00,903.63,898.70,2531.47,545.94,0.51,26.82,1.00,,
29/12/2023,48.79,10.31,1.26,0.94,3.36,50299.40,8.26,28.55,1672.47,28144.06,614.00,901.59,894.96,2528.52,546.78,0.70,33.72,1.00,,
30/12/2023,51.06,10.87,1.29,1.06,3.10,50402.34,8.05,28.60,1458.33,20103.69,618.00,903.69,894.30,2490.54,550.48,0.48,33.11,1.00,,
31/12/2023,49.15,10.42,1.26,0.97,3.18,50304.54,8.36,28.48,1333.33,20766.75,605.00,907.01,897.92,2522.88,538.40,0.64,25.55,1.00,,
01/01/2024,50.91,10.68,1.23,1.00,3.02,50321.90,8.40,28.72,1000.00,27133.17,619.00,913.86,886.37,2480.65,550.52,0.70,31.36,1.00,,
02/01/2024,48.52,10.24,1.17,1.08,3.26,50446.78,8.12,28.61,1166.67,25209.44,618.00,910.94,891.46,2482.75,550.06,0.64,33.06,1.00,,
03/01/2024,48.80,10.06,0.46,1.09,3.42,49465.47,8.36,28.23,1250.00,24369.96,608.00,909.56,892.40,2406.39,541.20,0.96,29.03,1.00,,
04/01/2024,47.89,9.42,1.03,1.06,2.70,48518.45,7.94,28.10,1333.33,26710.97,608.00,917.93,894.65,2397.63,541.54,0.64,32.51,1.00,,
05/01/2024,48.02,10.16,1.15,1.04,3.20,48593.64,8.22,28.27,1250.00,26299.41,610.00,911.35,899.57,2429.12,543.16,0.80,28.45,1.00,,
06/01/2024,49.04,9.89,1.17,1.15,4.50,48266.58,8.54,28.34,1250.00,22525.74,610.00,906.76,903.66,2407.94,542.80,0.64,26.08,1.00,,
07/01/2024,49.23,9.29,1.22,1.10,4.38,48363.71,8.48,28.06,1583.33,24542.27,604.00,900.40,894.97,2326.26,537.52,0.64,21.50,1.00,,
08/01/2024,49.05,9.46,1.14,1.26,4.02,48166.34,7.66,27.86,1250.00,24253.89,605.00,902.39,897.34,2345.57,538.40,0.64,31.26,1.00,,
09/01/2024,50.44,9.00,1.17,1.22,4.18,47984.78,8.44,27.77,1375.00,24099.65,598.00,902.77,899.51,2355.43,532.24,0.80,31.63,1.00,,
10/01/2024,49.37,9.14,1.20,1.22,3.98,48390.81,8.44,27.77,1458.33,27070.00,598.00,892.76,898.13,2367.44,532.24,0.64,32.48,1.00,,
11/01/2024,50.27,9.74,1.28,1.48,3.64,48433.39,8.23,27.75,1208.33,26230.52,598.00,896.69,905.14,2441.06,532.74,0.35,36.42,1.00,,
12/01/2024,49.93,9.75,1.29,1.26,3.82,48503.87,9.08,27.75,1000.00,22101.58,593.00,897.43,907.47,2464.19,527.84,0.58,35.91,1.00,,
13/01/2024,49.65,8.95,1.16,1.02,3.76,48500.55,7.77,27.75,1083.33,30290.81,608.00,902.62,902.02,2472.36,535.04,0.64,36.80,1.00,,
14/01/2024,45.93,8.56,1.07,1.05,4.10,48376.22,8.36,27.76,958.33,30711.89,598.00,905.35,903.98,2453.12,532.24,0.58,36.65,1.00,,
15/01/2024,50.80,9.28,1.17,1.14,4.06,48276.80,8.92,27.68,1045.30,28537.75,590.00,902.65,909.16,2474.89,525.20,0.58,34.58,1.00,,
16/01/2024,53.48,9.28,1.11,1.32,4.12,48478.57,8.08,27.76,916.67,23357.32,600.00,906.54,896.93,2458.76,534.00,0.51,30.28,1.00,,
17/01/2024,50.50,9.09,1.32,0.91,3.54,46896.75,8.84,27.64,980.81,21995.54,578.00,902.03,903.29,2425.51,514.64,0.38,36.40,0.98,,
18/01/2024,48.56,10.26,1.45,0.95,4.34,48415.81,8.50,27.88,708.33,29132.94,595.00,914.34,901.61,2486.97,529.94,0.48,37.70,1.00,,
19/01/2024,50.08,9.16,1.28,0.87,4.80,48042.50,7.72,27.70,500.00,20746.31,597.00,915.72,902.76,2471.01,531.36,0.54,40.02,1.00,,
20/01/2024,0.00,0.00,0.00,0.00,0.00,48463.71,8.26,27.93,166.67,28075.62,598.00,919.62,897.42,2484.02,532.24,0.48,31.81,1.00,,
21/01/2024,48.71,8.60,1.28,1.02,3.46,48432.49,8.69,27.92,0.00,20288.54,595.00,916.36,895.84,2493.97,529.60,0.96,27.64,1.00,,
22/01/2024,50.26,9.39,1.28,0.83,3.40,48494.26,8.59,27.74,125.00,26771.91,592.00,910.68,898.31,2496.66,526.96,0.64,32.63,1.00,,
23/01/2024,52.70,9.72,1.27,0.78,3.26,48539.21,8.08,27.57,291.67,27576.05,592.00,909.18,898.66,2487.70,526.96,0.61,31.72,1.00,,
24/01/2024,51.64,9.64,0.48,0.86,0.00,48400.50,8.58,27.45,500.00,28900.51,586.00,906.72,896.78,2470.52,521.68,0.16,32.27,1.00,,
25/01/2024,52.97,9.61,1.22,0.87,3.70,48444.19,8.70,27.65,583.33,29087.80,589.00,907.14,897.59,2471.45,525.08,0.48,31.54,1.00,,
26/01/2024,48.79,9.42,1.27,0.80,4.60,47987.74,8.14,27.50,583.33,25166.17,590.00,912.44,899.69,2460.08,525.20,0.32,33.48,1.00,,
27/01/2024,53.86,9.28,1.24,0.83,3.94,48371.49,7.85,27.63,333.33,26728.44,587.00,921.66,896.95,2468.37,530.42,0.64,30.42,1.00,,
28/01/2024,57.06,9.28,1.29,0.86,3.72,47672.25,8.20,27.53,251.05,19503.77,580.00,911.34,898.07,2391.04,524.26,0.48,37.10,1.00,,
